trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1378,False,"{'a': 0.002, 'e': 0.06367266050355457}",25,0,26.108149341211757,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1379,False,"{'a': 0.002, 'e': 0.063545442443014}",35,26,19.725534860692715,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.002, 'e': 0.06341847856432796}",20,14,12.136052020039346,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.002, 'e': 0.0632917683596407}",25,15,17.352161092039918,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.002, 'e': 0.06316531132211131}",30,19,21.57736307344138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.0630391069459114}",25,7,-18.997749226116216,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1384,False,"{'a': 0.002, 'e': 0.06291315472622334}",20,13,14.930004506038877,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06278745415923806}",25,16,12.582527261572247,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.002, 'e': 0.06266200474215315}",20,13,13.966109862719742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.002, 'e': 0.06253680597317074}",25,7,33.10211156653714,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.06241185735149562}",30,18,22.871329414496454,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.002, 'e': 0.0622871583773331}",30,18,7.555079310815926,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.062162708551887165}",25,15,18.68971897011458,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.06203850737735829}",20,14,12.595380564316464,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.002, 'e': 0.061914554356941674}",20,15,10.875034412413074,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.061790848994825016}",20,12,17.990917763864093,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.002, 'e': 0.061667390796186744}",30,19,23.893478453486882,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.06154417926719386}",25,12,24.46436124730496,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.002, 'e': 0.06142121391500013}",30,18,21.269274007814616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.061298494247743925}",20,14,11.910977763411474,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06117601977454647}",20,1,29.17104228863841,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.002, 'e': 0.06105379000550965}",20,12,14.35290270079043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.002, 'e': 0.06093180445171429}",20,14,13.065515318596722,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.06081006262521795}",20,9,-21.210081140274724,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
1402,False,"{'a': 0.002, 'e': 0.06068856403905322}",25,11,10.065790475205882,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.060567308207225536}",20,12,16.137231081251514,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06044629464471146}",20,12,17.01683464847999,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06032552286745654}",25,15,13.162726903923538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.002, 'e': 0.06020499239237354}",25,18,15.703232782063084,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.002, 'e': 0.06008470273734036}",35,13,35.89913348733972,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.05996465342119827}",30,21,18.444755017460302,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.059844843963749825}",25,16,15.219139423822071,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05972527388575699}",25,9,26.010794476202474,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05960594270893937}",30,15,27.690818558632614,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.002, 'e': 0.05948684995597202}",20,15,7.562838305742115,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.05936799515048385}",25,11,-2.359144203768098,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.0592493778170554}",20,4,24.316029752713714,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05913099748121725}",25,17,13.064142569773038,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05901285366944784}",30,17,26.411827563841687,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05889494590917182}",25,8,17.5335991927146,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.058777273728757934}",20,10,-26.71060538065394,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1419,False,"{'a': 0.002, 'e': 0.05865983665751736}",35,27,17.03936990928727,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.0585426342257016}",25,11,20.792025010821728,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05842566596450083}",25,11,27.586884583890264,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05830893140604179}",20,0,32.81370733942782,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1423,False,"{'a': 0.002, 'e': 0.05819243008338615}",25,17,13.55763132743711,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.0580761615305284}",20,16,8.710494154251514,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",30,11,33.75604477992444,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",20,13,14.110645597769041,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",20,14,12.456414617206967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",20,9,19.490510466722082,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",25,19,12.353397229570257,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",30,8,35.93351736634864,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",20,8,21.18579215080306,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",20,12,-7.790208498111184,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",25,7,19.30716931225424,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",30,18,22.082286271748742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",20,7,14.183947864082214,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",20,7,24.608825588623226,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",20,10,16.962088780617638,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",20,10,19.175894477119115,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",20,8,9.479709235928203,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",20,13,14.500130807646446,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",20,8,22.298319325793283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",20,6,22.95743972186164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",20,12,14.345514245127822,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",20,0,30.1804644875977,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",35,26,17.33089751442618,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",20,8,23.074943224589358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",25,18,15.344845256141102,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",25,11,24.22213401519174,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",25,3,27.435188401836264,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",20,10,17.346279866520057,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",20,8,-20.934622552539764,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",20,6,25.316383516995394,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",25,12,8.79024656392201,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.05469406917616156}",20,8,24.374728381328715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.054584790353058625}",20,7,23.144810304566487,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.002, 'e': 0.05447572986918986}",25,18,16.412113984116722,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.002, 'e': 0.05436688728831322}",25,8,28.634155228880246,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.002, 'e': 0.05425826217505821}",25,7,-15.220762845444188,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1459,False,"{'a': 0.002, 'e': 0.05414985409492427}",20,6,25.931920934572506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.002, 'e': 0.054041662614278875}",25,15,17.51990792541462,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.002, 'e': 0.05393368730035602}",25,12,20.246073416894223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.002, 'e': 0.05382592772125425}",20,11,18.954485660510585,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.053718383445935165}",20,13,14.636673257042364,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.053611054044221465}",20,11,-26.20059245927696,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1465,False,"{'a': 0.002, 'e': 0.05350393908679544}",20,9,18.087684530061402,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053397038145197084}",20,5,31.03698492939833,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.002, 'e': 0.053290350791822524}",20,1,31.790324672616247,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.05318387659992216}",25,17,17.181564520214504,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.053077615143599134}",20,3,25.943532244954394,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.052971565997807425}",30,14,32.14037062385756,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.002, 'e': 0.05286572873835037}",35,18,20.410977585338262,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1472,False,"{'a': 0.002, 'e': 0.052760102941878724}",20,9,8.735805742742754,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.05265468818588921}",20,15,-3.3042563907738196,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05254948404872264}",25,14,16.911476509254918,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05244449010956234}",30,12,23.96649685231608,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.002, 'e': 0.05233970594843238}",35,11,42.27353979637157,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.002, 'e': 0.05223513114619603}",25,14,19.813619317270636,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.002, 'e': 0.05213076528455389}",30,18,21.045561988248856,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.052026607946042414}",30,12,10.898076996548294,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05192265871403207}",20,10,8.224525367545281,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05181891717272583}",20,3,28.103798691314086,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05171538290715736}",20,7,27.70428651497359,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.002, 'e': 0.05161205550318949}",25,3,29.78718301410738,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.051508934547512424}",25,14,22.287808592058784,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.002, 'e': 0.051406019627642255}",30,11,16.9000214191441,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1486,False,"{'a': 0.002, 'e': 0.05130331033191911}",20,15,8.162848870987386,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05120080624950572}",25,8,26.739542569871702,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.05109850697038558}",30,12,6.7164109822391245,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.050996412085361466}",25,2,32.60217422196033,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.002, 'e': 0.05089452118605367}",30,10,34.826439136976276,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.0507928338648985}",20,0,25.178852810224274,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1492,False,"{'a': 0.002, 'e': 0.050691349715146494}",25,18,15.109635956892362,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05059006833086096}",35,23,20.943706534493657,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.002, 'e': 0.05048898930691617}",35,17,32.777688004380266,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.002, 'e': 0.05038811223899596}",20,15,1.5236390631725267,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.002, 'e': 0.050287436723591865}",30,20,18.506020295673917,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.050186962358001734}",30,18,24.984339667113886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.002, 'e': 0.05008668874032793}",20,6,13.66126009617977,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1499,False,"{'a': 0.002, 'e': 0.049986615469475894}",30,20,19.130560510564166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.04988674214515236}",25,7,18.112931730606725,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1501,False,"{'a': 0.002, 'e': 0.049787068367863944}",25,14,23.826432396452773,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.002, 'e': 0.04968759373891536}",20,12,16.379765692531393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.049588317860408}",20,10,17.87833233294703,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.04948924033523819}",20,6,25.605357083568236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.002, 'e': 0.049390360767095715}",20,5,23.654689796408718,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04929167876046215}",30,12,30.246173035452728,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.002, 'e': 0.04919319392060936}",20,12,13.369952508019622,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.002, 'e': 0.04909490585359783}",20,16,9.630757948367622,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.0489968141662752}",20,16,5.810510986002899,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.002, 'e': 0.04889891846627454}",25,7,30.819838435063264,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.04880121836201296}",25,11,25.175514654754842,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048703713462689875}",20,14,8.078602503728366,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.002, 'e': 0.048606403378285604}",25,12,26.519650439189647,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04850928771955963}",30,18,21.77596602184679,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04841236609804924}",20,8,21.824480709488746,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.002, 'e': 0.04831563812606777}",20,13,14.188150101974648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.04821910341670324}",20,10,20.045947107411717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.048122761583816655}",25,11,27.115251804304467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.002, 'e': 0.048026612242040585}",35,13,36.24989591280284,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.0479306550067775}",25,17,13.660277977730152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.002, 'e': 0.04783488949419837}",25,16,19.57711660484653,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.047739315321240976}",30,22,13.045531673943904,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.002, 'e': 0.047643932105608536}",25,17,15.536587024780605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.04754873946576803}",25,18,14.417974688205888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.002, 'e': 0.0474537370209488}",20,16,9.886446215232247,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.002, 'e': 0.04735892439114091}",25,8,22.884182012653607,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1527,False,"{'a': 0.002, 'e': 0.047264301197093746}",20,14,10.123092206909,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.002, 'e': 0.04716986706031437}",20,13,13.770374433279587,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.002, 'e': 0.04707562160306615}",20,8,20.637629120500495,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.04698156444836709}",35,15,32.33542384467526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.002, 'e': 0.046887695219988486}",25,14,22.067914943317277,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.04679401354245326}",20,8,21.34528796496301,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.002, 'e': 0.04670051904103461}",20,16,7.837016322094739,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.002, 'e': 0.04660721134175438}",25,17,15.767241666011609,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.002, 'e': 0.04651409007138167}",25,14,19.99599408176759,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.04642115485743125}",25,14,11.008234194498934,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1537,False,"{'a': 0.002, 'e': 0.046328405328162174}",20,12,3.2898783842106374,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1538,False,"{'a': 0.002, 'e': 0.046235841112576184}",20,13,13.310471306119158,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.002, 'e': 0.04614346184041627}",20,5,29.833858389040635,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.002, 'e': 0.046051267142165266}",35,18,30.60494272803129,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.002, 'e': 0.045959256649044204}",35,19,25.58849094223571,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.002, 'e': 0.04586742999301104}",35,15,22.583257640989544,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1543,False,"{'a': 0.002, 'e': 0.04577578680675899}",25,15,22.88651309846785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.002, 'e': 0.04568432672371522}",25,8,32.53019295798009,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.002, 'e': 0.045593049378039235}",35,15,37.33754522769984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.002, 'e': 0.04550195440462157}",25,10,-29.07882464191581,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1547,False,"{'a': 0.002, 'e': 0.04541104143908218}",20,13,12.11470055518186,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.002, 'e': 0.04532031011776911}",20,14,10.272340944254433,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.002, 'e': 0.04522976007775692}",25,14,23.493604767688574,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.002, 'e': 0.04513939095684536}",25,11,20.36940209846292,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.002, 'e': 0.0450492023935578}",20,11,21.345272296561937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.002, 'e': 0.0449591940271399}",30,12,34.38374371867435,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.002, 'e': 0.04486936549755803}",20,13,14.212234993499004,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.002, 'e': 0.044779716445498004}",20,12,13.80359587742839,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.002, 'e': 0.04469024651236344}",25,16,15.315195509214682,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.002, 'e': 0.044600955340274535}",20,16,6.352851041457506,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.002, 'e': 0.04451184257206644}",20,12,15.71736727830203,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.002, 'e': 0.044422907851287996}",25,6,30.100782167221684,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.002, 'e': 0.04433415082220017}",20,0,8.339084221671381,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1560,False,"{'a': 0.002, 'e': 0.04424557112977477}",25,19,5.094665902543009,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
